Symbol,'Market Cap',' Average Volume',' Previous Close',' Open',' Book Value',' Last Trade Price',' 200 Day Moving Average',' 50 Day Moving Average',' Change from 200 Day',' Change from 50 Day',' Earnings Share',' Estimate EPS Next Quarter',' Estimate EPS Next Year',' Next Year EPS Price Estimate',' Current Year Price EPS Estimate',' Day High',' Day Low',' Year High',' Year Low',' PEG Ratio',' PE Ratio',' Short Ratio'
AME,0.016689,0.004428,0.092741,0.092794,0.177028,0.092118,0.091461,0.095951,0.369135,0.326318,0.671267,0.120401,0.105486,0.009711,0.012256,0.092218,0.093072,0.087883,0.091892,0.008071,0.004305,0.0726
APC,0.059572,0.060986,0.159117,0.161167,0.319385,0.158242,0.166614,0.154286,0.308685,0.382855,0.592328,0.068004,0.094222,0.02389,0.01569,0.159942,0.160039,0.183902,0.144612,0.077953,0.009461,0.030445
AU,0.006573,0.041141,0.022052,0.022254,0.144753,0.021786,0.021237,0.020548,0.374989,0.336481,0.62908,0.083612,0.075272,0.011734,0.01569,0.022135,0.021933,0.030981,0.015156,0.017322,0.009461,0.01171
BUD,0.267019,0.006531,0.225326,0.226726,0.284382,0.223834,0.2021,0.223953,0.483766,0.376823,0.71394,0.142698,0.141002,0.012157,0.014707,0.22484,0.227379,0.203526,0.201732,0.01583,0.004497,0.014052
NLY,0.013713,0.070769,0.019524,0.019476,0.174727,0.01948,0.020039,0.020367,0.36854,0.324753,0.650262,0.100334,0.083886,0.004764,0.00579,0.019465,0.019596,0.018647,0.021084,0.017322,0.002523,0.039813
AON,0.039196,0.004475,0.186013,0.185168,0.230474,0.18401,0.160799,0.180429,0.496342,0.386941,0.702221,0.158305,0.158362,0.008084,0.010429,0.18461,0.185981,0.162326,0.159401,0.007082,0.004398,0.051522
APA,0.034255,0.048719,0.120343,0.122203,0.557667,0.122536,0.141531,0.120313,0.248069,0.365339,0.624782,0.057414,0.060562,0.01282,0.007296,0.123497,0.121378,0.169356,0.110674,0.017322,0.009461,0.042155
AIV,0.007693,0.005579,0.070659,0.07046,0.142902,0.071085,0.064256,0.0751,0.408214,0.32041,0.66709,0.113712,0.098993,0.008937,0.011027,0.071033,0.07078,0.066811,0.058953,0.013383,0.003738,0.056206
MT,0.025324,0.058095,0.018539,0.01905,0.24595,0.019022,0.022209,0.019249,0.352773,0.328121,0.628553,0.083612,0.076067,0.008892,0.02666,0.019191,0.019158,0.026539,0.018741,0.002812,0.009461,0.168618
ACI,0.000338,0.059747,0.002145,0.002198,0.146864,0.002137,0.003668,0.002379,0.364299,0.324073,0.603669,0.056856,0.048768,0.01282,0.01569,0.002203,0.002118,0.007941,0.001732,0.017322,0.009461,0.220141
ADM,0.040802,0.034404,0.086681,0.086609,0.274519,0.086299,0.088972,0.09336,0.349633,0.307948,0.685554,0.127648,0.116618,0.006981,0.008762,0.086467,0.087019,0.086923,0.080505,0.007551,0.002682,0.06089
ARR,0.001524,0.033131,0.005788,0.005698,0.128799,0.005736,0.00679,0.006456,0.366832,0.322396,0.620592,0.090301,0.074344,0.003471,0.003699,0.005678,0.00575,0.00646,0.006254,0.017322,0.009461,0.044496
AGO,0.005758,0.005282,0.048372,0.048366,0.283965,0.047884,0.043199,0.048741,0.397461,0.331582,0.707438,0.115942,0.099125,0.006067,0.005494,0.048011,0.04834,0.042794,0.040762,0.014632,0.00084,0.042155
AZN,0.118919,0.009351,0.127202,0.128055,0.189547,0.1268,0.128871,0.134235,0.349509,0.315504,0.652438,0.139353,0.121389,0.00936,0.010319,0.126916,0.128418,0.133737,0.125871,0.017322,0.01499,0.014052
T,0.242831,0.302376,0.063911,0.063663,0.195721,0.063028,0.061829,0.064398,0.375091,0.332444,0.655317,0.119287,0.102438,0.007265,0.008621,0.063152,0.063722,0.060189,0.064677,0.014945,0.006017,0.245902
ATLS,0.00212,0.001744,0.054822,0.055404,0.139985,0.054966,0.06637,0.055331,0.300005,0.33584,0.623444,0.06243,0.054996,0.01282,0.01569,0.055353,0.055286,0.078071,0.050825,0.017322,0.009461,0.056206
APL,0.003029,0.002284,0.049078,0.049088,0.21532,0.048286,0.057789,0.050877,0.312057,0.322552,0.629121,0.085284,0.076464,0.022559,0.130607,0.048888,0.048973,0.06097,0.044958,0.031191,0.009461,0.147541
ATW,0.00291,0.010951,0.060231,0.061237,0.327671,0.06064,0.068371,0.055585,0.321574,0.365707,0.702356,0.173356,0.140604,0.003209,0.003011,0.061684,0.061152,0.086907,0.053188,0.100292,0.001228,0.053864
AUO,0.007322,0.00917,0.010212,0.010142,0.136312,0.010238,0.008416,0.01054,0.383719,0.325656,0.647072,0.095318,0.077922,0.003956,0.005616,0.010194,0.010219,0.009015,0.005989,0.000885,0.001782,0.096019
AUQ,0.001213,0.037382,0.006736,0.006772,0.141919,0.006541,0.006585,0.007068,0.372831,0.323604,0.629256,0.081382,0.066128,0.01282,0.01569,0.006756,0.006625,0.007908,0.005928,0.017322,0.009461,0.053864
AVP,0.005327,0.121156,0.015937,0.015124,0.114812,0.016497,0.019576,0.016027,0.353651,0.331192,0.635312,0.090301,0.078055,0.006129,0.006807,0.016746,0.015042,0.024912,0.014748,0.01458,0.009461,0.119438
BHI,0.036753,0.0866,0.11447,0.115425,0.343014,0.114044,0.109171,0.110514,0.39247,0.370225,0.692218,0.112598,0.105221,0.01209,0.016418,0.115048,0.115475,0.122282,0.096761,0.006145,0.00314,0.018735
BLL,0.013679,0.000123,0.134563,0.13437,0.1536,0.134816,0.117448,0.127702,0.465729,0.393977,0.683838,0.14437,0.124437,0.009371,0.011851,0.134834,0.134898,0.118799,0.107741,0.007446,0.004499,0.140515
BBVA,0.079965,0.017234,0.016866,0.017254,0.152521,0.017183,0.019314,0.017171,0.359295,0.328946,0.645963,0.083612,0.080838,0.005087,0.008762,0.01718,0.017333,0.021332,0.017173,0.010154,0.00369,0.021077
BBD,0.07149,0.091977,0.022368,0.022661,0.142147,0.022939,0.026333,0.025201,0.351157,0.318325,0.656777,0.103679,0.087199,0.004518,0.005288,0.022867,0.022789,0.029582,0.021817,0.00302,0.001738,0.044496
BSBR,0.024595,0.012595,0.008576,0.008679,0.133667,0.008774,0.010398,0.009327,0.363117,0.323991,0.642016,0.090858,0.076332,0.003945,0.005314,0.008713,0.008729,0.010886,0.009106,0.004218,0.004606,0.112412
SAN,0.123485,0.139203,0.012591,0.012828,0.142336,0.012791,0.015551,0.013866,0.355913,0.322187,0.646544,0.083612,0.067851,0.01282,0.00597,0.012773,0.012882,0.016695,0.013445,0.004218,0.002447,0.021077
BAC,0.236716,1,0.030398,0.030365,0.221639,0.030305,0.029623,0.031262,0.375004,0.32693,0.644098,0.104236,0.089981,0.005382,0.007373,0.030419,0.030443,0.028833,0.029252,0.007446,0.009623,0.016393
BK,0.059733,0.048665,0.072722,0.072589,0.28446,0.071932,0.069857,0.073292,0.379532,0.334589,0.675322,0.119287,0.109064,0.006931,0.009592,0.072267,0.072959,0.067202,0.062762,0.010623,0.002911,0.025761
BCS,0.110649,0.01534,0.028576,0.028865,0.19975,0.028557,0.026397,0.027771,0.384064,0.335697,0.64399,0.083612,0.091174,0.004791,0.006215,0.028517,0.028805,0.028329,0.027012,0.003541,0.009242,0.044496
ABX,0.018912,0.216655,0.022182,0.022402,0.166347,0.021859,0.024975,0.022415,0.352931,0.327056,0.605074,0.093645,0.077525,0.009037,0.011728,0.022282,0.022193,0.034105,0.020432,0.017322,0.009461,0.01171
BAS,0.000375,0.031262,0.012517,0.012772,0.152583,0.012358,0.025473,0.011987,0.293649,0.3297,0.640191,0.075251,0.04731,0.01282,0.008248,0.013175,0.012528,0.047757,0.010185,0.011144,0.020416,0.039813
BAX,0.051537,0.019297,0.129525,0.12924,0.18932,0.12806,0.130384,0.137009,0.347871,0.307829,0.700964,0.141583,0.127617,0.00853,0.010512,0.128178,0.129516,0.124999,0.135119,0.017861,0.003042,0.112412
BTE,0.004275,0.001994,0.034078,0.034977,0.178589,0.034465,0.051965,0.030705,0.265215,0.352732,0.659453,0.078595,0.083223,0.00873,0.005346,0.035356,0.034857,0.074801,0.025688,0.002968,0.002388,0.192037
BBT,0.037367,0.034482,0.069525,0.069497,0.270779,0.069819,0.067023,0.070686,0.384067,0.336688,0.676403,0.124861,0.112775,0.006073,0.008016,0.069844,0.069775,0.065982,0.070259,0.009998,0.00268,0.093677
BCE,0.050367,0.001589,0.08248,0.083312,0.161185,0.080717,0.08082,0.088044,0.365614,0.305241,0.671402,0.132107,0.114498,0.006948,0.008512,0.082316,0.081824,0.077746,0.0835,0.017132,0.003781,0.288056
BDX,0.03749,0.002323,0.263616,0.267116,0.249157,0.2617,0.230928,0.270512,0.53464,0.339956,0.717914,0.179487,0.162868,0.010942,0.013736,0.264558,0.264736,0.237973,0.226238,0.019215,0.005029,0.145199
BMS,0.006322,0.007649,0.08735,0.087016,0.184285,0.086701,0.073802,0.086579,0.443295,0.345865,0.664725,0.121516,0.104691,0.009343,0.011632,0.086613,0.08741,0.076005,0.069933,0.01182,0.005149,0.074941
BBY,0.018393,0.070998,0.071086,0.070775,0.175649,0.070614,0.061592,0.070691,0.421456,0.341034,0.677823,0.100892,0.100848,0.00848,0.009953,0.071417,0.071029,0.064338,0.048605,0.005051,0.002636,0.0726
BHP,0.175023,0.025245,0.089097,0.089831,0.268489,0.088605,0.103144,0.089477,0.27802,0.341074,0.709277,0.083612,0.090246,0.015728,0.015177,0.089137,0.089813,0.119467,0.087411,0.022547,0.001731,0.088993
BBL,0.16687,0.003922,0.084413,0.085683,0.268489,0.08445,0.095297,0.082712,0.300622,0.35384,0.709277,0.083612,0.088524,0.016146,0.00965,0.084969,0.085548,0.115448,0.078488,0.014528,0.001625,0.04918
BIG,0.003486,0.003777,0.0888,0.088738,0.178017,0.087836,0.080981,0.084598,0.406824,0.36253,0.66413,0.119844,0.106812,0.008976,0.012352,0.088003,0.088025,0.083409,0.053066,0.009217,0.005371,0.138173
BBG,0.000778,0.014343,0.021141,0.021587,0.211731,0.021823,0.028133,0.020426,0.333717,0.337322,0.61632,0.083055,0.064935,0.01282,0.01569,0.022519,0.021616,0.04696,0.015339,0.017322,0.009461,0.100703
BMR,0.006125,0.009988,0.042145,0.042144,0.188325,0.042082,0.039284,0.044671,0.386648,0.321103,0.652478,0.103122,0.088126,0.008179,0.010043,0.042031,0.041989,0.040061,0.04009,0.013591,0.00476,0.096019
BWP,0.00533,0.002052,0.030175,0.030199,0.194899,0.029509,0.031308,0.030678,0.360152,0.325624,0.650978,0.095875,0.081898,0.008457,0.010358,0.030145,0.029996,0.032576,0.024404,0.033743,0.00379,0.051522
BA,0.142138,0.044528,0.274936,0.274357,0.171326,0.27075,0.231291,0.260811,0.586078,0.440794,0.738987,0.200669,0.189637,0.008892,0.011079,0.271489,0.274979,0.241472,0.236932,0.00703,0.004084,0.077283
BWA,0.0188,0.011489,0.107834,0.109684,0.194365,0.111353,0.102536,0.104475,0.416453,0.387225,0.678012,0.132107,0.11516,0.008976,0.011394,0.111464,0.10959,0.10902,0.098574,0.006353,0.004124,0.04918
BSX,0.02666,0.135914,0.027089,0.027069,0.131839,0.027038,0.023256,0.027269,0.39396,0.329981,0.641935,0.095875,0.081368,0.007884,0.010216,0.027018,0.027091,0.024066,0.022591,0.008175,0.015612,0.053864
BYD,0.002135,0.004614,0.025974,0.025976,0.126898,0.026526,0.020381,0.024887,0.408224,0.339704,0.630797,0.089744,0.071959,0.025049,0.01569,0.026634,0.026067,0.022927,0.017865,0.017322,0.009461,0.079625
BP,0.168908,0.096047,0.07499,0.075775,0.307344,0.075007,0.076207,0.073581,0.359538,0.349973,0.655776,0.103679,0.109727,0.007037,0.012822,0.075714,0.076106,0.086224,0.071033,0.012758,0.006904,0.030445
BPZ,0.000037,0.015187,0.000418,0.000419,0.107444,0.000434,0.002052,0.000369,0.363925,0.325288,0.632068,0.08194,0.067718,0.01282,0.01569,0.000411,0.000402,0.004735,0.000326,0.017322,0.009461,0.257611
BDN,0.004021,0.007475,0.030193,0.030162,0.169626,0.030241,0.027753,0.031134,0.38588,0.327251,0.639205,0.102007,0.087596,0.006,0.007167,0.0302,0.030164,0.027076,0.02803,0.016663,0.009461,0.091335
BRFS,0.026787,0.003176,0.041383,0.041421,0.138518,0.041423,0.043981,0.044859,0.354484,0.316494,0.647153,0.117057,0.109594,0.003861,0.006221,0.041464,0.04158,0.043641,0.033551,0.003697,0.008001,0.056206
BMY,0.133914,0.060375,0.110232,0.110406,0.153922,0.108718,0.099446,0.11569,0.419434,0.313689,0.655452,0.105351,0.097005,0.014943,0.02262,0.109215,0.110279,0.104057,0.094296,0.011664,0.010491,0.070258
BKD,0.009065,0.013688,0.067759,0.067534,0.190464,0.066533,0.061478,0.068319,0.397967,0.331079,0.625647,0.118729,0.105884,0.006998,0.00873,0.066864,0.06754,0.059782,0.059197,0.004634,0.009461,0.077283
BC,0.006956,0.000789,0.10012,0.100368,0.172593,0.099878,0.083817,0.100628,0.461106,0.34437,0.67416,0.14214,0.114233,0.008496,0.012031,0.100145,0.100055,0.08995,0.077735,0.008123,0.004261,0.051522
BVN,0.003584,0.01185,0.019152,0.019328,0.183224,0.019096,0.019938,0.020335,0.366868,0.322808,0.628283,0.093088,0.078187,0.007287,0.013446,0.019264,0.019158,0.023317,0.01758,0.016507,0.009461,0.032787
CVC,0.007451,0.022881,0.037015,0.036995,0,0.036665,0.034052,0.037776,0.386033,0.327612,0.654763,0.094203,0.07991,0.012118,0.011252,0.036929,0.036943,0.034952,0.03241,0.017322,0.003496,0.444965
COG,0.01577,0.07094,0.052201,0.052829,0.135012,0.051416,0.05635,0.054349,0.339259,0.321484,0.652208,0.086957,0.072356,0.045953,0.018734,0.052418,0.052046,0.065884,0.052964,0.005884,0.006095,0.06089
CPE,0.000528,0.009701,0.013167,0.013309,0.145031,0.012891,0.012627,0.010691,0.374104,0.339455,0.643733,0.082497,0.067718,0.01282,0.012578,0.01334,0.01305,0.018875,0.008311,0.010154,0.004357,0.074941
CPN,0.011375,0.045175,0.040194,0.040051,0.15226,0.039319,0.039806,0.04149,0.367132,0.322653,0.659737,0.084727,0.080838,0.012218,0.016882,0.03964,0.03996,0.038857,0.038216,0.003228,0.002824,0.0726
CCJ,0.008298,0.013986,0.02826,0.028532,0.164091,0.028228,0.031231,0.028881,0.353024,0.328038,0.644071,0.09476,0.085741,0.006201,0.009142,0.028956,0.028581,0.041249,0.027745,0.015361,0.00898,0.044496
CAM,0.012022,0.030146,0.085045,0.08596,0.233014,0.083046,0.105586,0.087945,0.230396,0.318569,0.692718,0.129877,0.105884,0.008803,0.009284,0.086083,0.0843,0.121061,0.080485,0.004634,0.002235,0.021077
CPB,0.020331,0.007836,0.088893,0.08809,0.131916,0.087378,0.079283,0.087816,0.414326,0.343074,0.676876,0.115942,0.102173,0.010212,0.012468,0.087482,0.088528,0.077811,0.082685,0.027859,0.003459,0.173302
CNI,0.076933,0.0033,0.128875,0.129296,0.177311,0.128099,0.123889,0.129394,0.387181,0.348135,0.680945,0.147715,0.13093,0.00804,0.010306,0.128215,0.129386,0.122737,0.110796,0.008071,0.004614,0.065574
CNQ,0.045894,0.048679,0.057183,0.058255,0.217138,0.056632,0.063689,0.056154,0.326,0.340668,0.670361,0.085842,0.076994,0.024765,0.005713,0.057977,0.057465,0.07511,0.053208,0.004114,0.002628,0.0726
CP,0.042382,0.001344,0.344045,0.34562,0.253613,0.343649,0.350943,0.34969,0.298014,0.373809,0.730877,0.237458,0.238139,0.007945,0.010808,0.344341,0.343734,0.357505,0.290731,0.006405,0.005668,0.086651
COF,0.059654,0.023594,0.143708,0.144426,0.554855,0.144937,0.144802,0.149353,0.361099,0.335657,0.741812,0.19175,0.173734,0.005315,0.006498,0.144947,0.145011,0.138146,0.143003,0.008592,0.001936,0.032787
CRR,0.001204,0.001656,0.071105,0.071108,0.288278,0.069663,0.112603,0.068567,0.108885,0.346984,0.671808,0.074693,0.073416,0.050678,0.01569,0.071874,0.070538,0.253041,0.056957,0.017322,0.003177,0.189696
CAH,0.038436,0.00887,0.160009,0.16039,0.205913,0.156796,0.140403,0.158478,0.457828,0.352837,0.683013,0.139353,0.132653,0.009733,0.012642,0.158442,0.158698,0.141303,0.128438,0.009009,0.005511,0.046838
CFN,0.016599,0.012851,0.110994,0.110684,0.253058,0.109432,0.096717,0.113821,0.440082,0.327456,0.671051,0.130435,0.106812,0.011238,0.013112,0.109563,0.111192,0.096963,0.0769,0.01031,0.005247,0.018735
KMX,0.018946,0.008255,0.122611,0.12224,0.18703,0.121492,0.100152,0.123434,0.49087,0.343172,0.672808,0.130435,0.106414,0.012553,0.016232,0.121613,0.121948,0.111005,0.086637,0.008384,0.005506,0.224824
CCL,0.04709,0.039648,0.081904,0.082182,0.276897,0.081613,0.073428,0.086237,0.415405,0.319685,0.660724,0.098662,0.111317,0.00741,0.011072,0.081731,0.082457,0.076395,0.067427,0.004426,0.005759,0.035129
CAT,0.068629,0.064615,0.155028,0.155686,0.256803,0.152568,0.174974,0.16418,0.22477,0.29957,0.718712,0.162207,0.134773,0.009126,0.011233,0.153998,0.155104,0.180567,0.160521,0.009373,0.002809,0.070258
CBL,0.004775,0.007981,0.03826,0.038051,0.149098,0.037772,0.034248,0.038925,0.391415,0.32765,0.653019,0.11427,0.098463,0.004886,0.005745,0.037788,0.03806,0.033959,0.033225,0.027338,0.004117,0.107728
CBG,0.015801,0.010789,0.064525,0.064237,0.14103,0.064117,0.057397,0.064577,0.408204,0.33749,0.658831,0.108138,0.097138,0.008675,0.011368,0.064084,0.064393,0.056756,0.052618,0.00729,0.004935,0.025761
CBS,0.040075,0.061523,0.105473,0.105313,0.183618,0.104133,0.099408,0.106161,0.3925,0.338641,0.708993,0.129877,0.11569,0.00868,0.012037,0.104424,0.105083,0.110013,0.09945,0.005988,0.002113,0.086651
CX,0.017066,0.164197,0.017684,0.017772,0.14173,0.018025,0.020882,0.018459,0.354847,0.326795,0.634312,0.086399,0.072091,0.016497,0.01569,0.018086,0.017873,0.021686,0.017743,0.017322,0.009461,0.135831
CVE,0.020082,0.01982,0.036272,0.036421,0.166386,0.035713,0.044346,0.037804,0.318458,0.322228,0.655695,0.074693,0.064405,0.01282,0.007296,0.036582,0.035918,0.052313,0.032797,0.017322,0.00321,0.081967
CNP,0.012872,0.03463,0.040231,0.040255,0.161024,0.040325,0.042768,0.043799,0.355278,0.316031,0.656398,0.103679,0.083488,0.010146,0.011812,0.04033,0.040311,0.041102,0.042901,0.027494,0.003432,0.028103
CTL,0.030148,0.028276,0.075306,0.073627,0.263327,0.071138,0.071587,0.074433,0.364416,0.324216,0.658547,0.118729,0.09992,0.009249,0.010294,0.072697,0.07159,0.073515,0.061133,0.840346,0.005899,0.206089
CHK,0.018197,0.154169,0.037275,0.037792,0.216026,0.037525,0.039661,0.037074,0.357378,0.336039,0.65018,0.089186,0.074477,0.022275,0.007875,0.03777,0.037911,0.047888,0.033408,0.017322,0.005116,0.12178
CVX,0.282918,0.099985,0.202426,0.204206,0.562168,0.201561,0.209841,0.206857,0.30523,0.344334,0.776294,0.129877,0.157567,0.008886,0.018065,0.202878,0.204473,0.219033,0.201406,0.017322,0.002056,0.051522
CBI,0.005517,0.018394,0.068949,0.0692,0.241655,0.068619,0.091635,0.074454,0.228871,0.310254,0.712413,0.154404,0.142592,0.003588,0.004516,0.069808,0.06957,0.144379,0.065492,0.003333,0.001208,0.0726
CHS,0.003681,0.013297,0.033892,0.033829,0.139863,0.033371,0.02801,0.031736,0.402874,0.341294,0.647653,0.100334,0.078585,0.012469,0.017692,0.0334,0.033386,0.030086,0.029293,0.011508,0.006099,0.04918
CIM,0.00444,0.047458,0.005825,0.00579,0.122614,0.005809,0.005582,0.005999,0.374529,0.325205,0.647856,0.090301,0.073946,0.003727,0.00496,0.005751,0.005805,0.004751,0.006091,0.005259,0.000787,0.06089
CB,0.031964,0.000291,0.188411,0.187706,0.492156,0.185236,0.174375,0.194898,0.421914,0.317512,0.755748,0.187291,0.171349,0.007154,0.008376,0.18589,0.187638,0.170543,0.171461,0.015778,0.002279,0.152225
CIEN,0.002885,0.022971,0.036681,0.037014,0.099575,0.036317,0.032306,0.036837,0.394483,0.330643,0.634041,0.094203,0.086933,0.00756,0.012121,0.036838,0.036924,0.043397,0.02803,0.005832,0.009461,0.156909
CI,0.040404,0.004316,0.213876,0.214559,0.334106,0.20987,0.177746,0.205876,0.547574,0.395191,0.745016,0.210702,0.192155,0.006758,0.00864,0.212058,0.212648,0.186766,0.149644,0.006197,0.00292,0.04918
XEC,0.013171,0.006381,0.198411,0.201243,0.385341,0.203318,0.212036,0.198191,0.302432,0.39962,0.737906,0.075808,0.070898,0.25851,0.011876,0.204816,0.202387,0.244433,0.186861,0.017322,0.002903,0.070258
CBB,0.00092,0.000476,0.005992,0.005975,0.084238,0.005919,0.005973,0.005869,0.372831,0.326492,0.642787,0.081382,0.067055,0.01282,0.006208,0.005952,0.005973,0.005923,0.005785,0.00453,0.002392,0.147541
C,0.20818,0.213587,0.092332,0.092424,0.470851,0.092681,0.092718,0.095552,0.364906,0.331512,0.668956,0.157748,0.14511,0.004669,0.005874,0.092757,0.092643,0.09187,0.092015,0.002031,0.004641,0.032787
CLF,0.001386,0.106439,0.012015,0.012253,0.05253,0.012196,0.018865,0.013462,0.332447,0.321042,0,0.084169,0.074212,0.007432,0.025927,0.012416,0.01223,0.03749,0.011448,0.233858,0.009461,0.152225
CLX,0.019283,0.001602,0.200623,0.199502,0.115118,0.197974,0.176608,0.204544,0.483944,0.336786,0.692691,0.158863,0.13199,0.012346,0.015305,0.198068,0.20032,0.182161,0.174944,0.017809,0.005665,0.156909
CLD,0.000609,0.006105,0.014041,0.014291,0.202634,0.01355,0.020622,0.015097,0.329901,0.319886,0.658561,0.079153,0.064007,0.01282,0.01569,0.014144,0.013627,0.0357,0.01318,0.017322,0.000868,0.124122
CMS,0.013272,0.014043,0.066105,0.06583,0.177305,0.064886,0.058246,0.069321,0.407653,0.316745,0.662751,0.104236,0.094487,0.009783,0.012082,0.065273,0.06564,0.062109,0.056244,0.014528,0.004172,0.039813
CNO,0.004671,0.003155,0.030974,0.031069,0.231324,0.030937,0.03034,0.031018,0.374435,0.331683,0.642476,0.103122,0.089849,0.005516,0.00736,0.031059,0.031114,0.030672,0.030312,0.006613,0.014861,0.091335
COH,0.014714,0.046247,0.073521,0.073645,0.153944,0.07184,0.064891,0.072022,0.40887,0.340769,0.666969,0.099777,0.094487,0.010887,0.013305,0.072715,0.072847,0.082188,0.066633,0.027494,0.003919,0.098361
KO,0.250305,0.164908,0.078744,0.07846,0.141785,0.077194,0.075678,0.081052,0.375678,0.322675,0.660791,0.117614,0.096342,0.010903,0.013472,0.077945,0.07849,0.072425,0.075127,0.022287,0.005506,0.058548
CCE,0.014419,0.014782,0.080361,0.081386,0.142964,0.080332,0.079483,0.083011,0.371378,0.329618,0.675457,0.109253,0.104691,0.008586,0.009708,0.081127,0.080334,0.080561,0.079527,0.010206,0.003232,0.018735
CDE,0.000998,0.031763,0.012888,0.013142,0.192493,0.013001,0.010153,0.011404,0.389637,0.336306,0.551939,0.066332,0.053273,0.01282,0.01569,0.013193,0.013087,0.018826,0.006845,0.017322,0.009461,0.079625
CFX,0.008056,0.001442,0.088503,0.088979,0.244522,0.08769,0.098657,0.091045,0.299598,0.327789,0.680053,0.115385,0.100053,0.010842,0.014225,0.088533,0.088602,0.121842,0.087289,0.013747,0.003153,0.224824
CL,0.086274,0.024546,0.129117,0.128314,0.110172,0.127495,0.120174,0.131244,0.405961,0.335072,0.671132,0.124861,0.11145,0.011689,0.014758,0.127629,0.129051,0.115236,0.124954,0.014476,0.006134,0.042155
CLNY,0.003679,0.001466,0.045584,0.045588,0.227424,0.045193,0.041764,0.04711,0.39016,0.325376,0.655114,0.108138,0.092897,0.007154,0.010223,0.045286,0.045677,0.0412,0.042473,0.020881,0.004268,0.11007
CMA,0.011265,0.014751,0.084097,0.084257,0.332983,0.084761,0.084882,0.083327,0.365131,0.352315,0.681945,0.125975,0.1141,0.007148,0.009483,0.084876,0.084598,0.086256,0.081646,0.007759,0.002837,0.074941
CMC,0.002384,0.001477,0.026978,0.027347,0.16643,0.02735,0.028929,0.027266,0.361668,0.331708,0.650153,0.103122,0.087199,0.005466,0.007444,0.027384,0.027389,0.032088,0.026054,0.003437,0.003633,0.063232
